LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(pixel/sec),(pixel),(sec),(pixel),(pixel),(pixel),
ID1907632 ? ID1907674,3147,1907632,1907674,0.055833579960901755,NaN,0.23629130318507652,0.23629130318507652,1784.5,63.31911981523339,31.766101812113217,0.0,
ID1907693 ? ID1907736,3148,1907693,1907736,0.1646215715545902,NaN,0.40573583962301163,0.40573583962301163,1785.5,43.871624033086505,48.04124896865809,0.0,
ID1907872 ? ID1907915,3149,1907872,1907915,0.004753949179934757,1.9424686611760842,0.06894888817040314,0.06894888817040314,1790.5,57.968284535292355,10.97150682035327,0.0,
ID1907837 ? ID1907872,3149,1907837,1907872,0.0096666740757128,1.451576289766893,0.09831924570353864,0.09831924570353864,1789.5,57.93546770075106,11.007523929135342,0.0,
ID1907662 ? ID1907709,3149,1907662,1907709,0.016470986693804306,NaN,0.12833934195640986,0.12833934195640986,1785.5,58.06764145294973,11.018920390550429,0.0,
ID1907709 ? ID1907837,3149,1907709,1907837,0.009000288721958056,0.350978366587974,0.03162328383039247,0.09486985149117741,1787.5,57.98150705218475,11.063217887336567,0.0,
ID1907689 ? ID1907733,3150,1907689,1907733,0.02027049813605574,NaN,0.1423744995989652,0.1423744995989652,1785.5,74.6549902701349,46.348983482576145,0.0,
ID1907691 ? ID1907734,3151,1907691,1907734,0.00713808345023003,NaN,0.08448717920625608,0.08448717920625608,1785.5,38.88634839629675,46.683760269856194,0.0,
ID1907671 ? ID1907717,3152,1907671,1907717,0.048602244624853574,NaN,0.2204591677042567,0.2204591677042567,1785.5,28.093408401482385,24.40746877237107,0.0,
ID1907717 ? ID1907759,3152,1907717,1907759,0.020147520584730707,2.103460782564849,0.1419419620293122,0.1419419620293122,1786.5,28.0656330028991,24.31543426831483,0.0,
ID1907759 ? ID1907802,3152,1907759,1907802,0.009361493732136766,1.904902042400568,0.09675481244949403,0.09675481244949403,1787.5,28.017257903406488,24.368210369518266,0.0,
ID1907783 ? ID1907823,3153,1907783,1907823,0.0042178378434307925,1.7381618815882833,0.0649448831196946,0.0649448831196946,1787.5,81.10176781184857,50.683633111648405,0.0,
ID1907901 ? ID1907940,3153,1907901,1907940,0.0025307134079714322,2.680514871197327,0.05030619651664626,0.05030619651664626,1790.5,81.08642826612115,50.6946041544049,0.0,
ID1907823 ? ID1907861,3153,1907823,1907861,0.0025103131824081954,0.38858369422059036,0.05010302568117214,0.05010302568117214,1788.5,81.04691301073554,50.69699949307419,0.0,
ID1907861 ? ID1907901,3153,1907861,1907901,0.007218086545381711,3.0745508192934663,0.08495932288678924,0.08495932288678924,1789.5,81.06371418258917,50.69187677237904,0.0,
ID1907738 ? ID1907783,3153,1907738,1907783,0.005760721256108067,NaN,0.07589941538712974,0.07589941538712974,1786.5,81.12523327176636,50.64447395826742,0.0,
ID1907772 ? ID1907810,3154,1907772,1907810,0.030365816907181823,NaN,0.17425790342817116,0.17425790342817116,1787.5,29.677580452445056,39.3787282488265,0.0,
ID1907876 ? ID1907917,3155,1907876,1907917,0.027880214836985516,1.4105964623630125,0.16697369504501455,0.16697369504501455,1790.5,53.480774067597494,15.872522096076901,0.0,
ID1907839 ? ID1907876,3155,1907839,1907876,0.0043635136929674745,0.008225307131566556,0.06605689739132073,0.06605689739132073,1789.5,53.535533097209424,15.79543714248467,0.0,
ID1907796 ? ID1907839,3155,1907796,1907839,4.4100432184513767E-4,2.1180921859992874,0.021000102900822597,0.021000102900822597,1788.5,53.57881062578117,15.800102159398168,0.0,
ID1907917 ? ID1907950,3155,1907917,1907950,0.031030195776575325,2.542542050301562,0.17615389798859213,0.17615389798859213,1791.5,53.52587486839877,15.895927569682964,0.0,
ID1907753 ? ID1907796,3155,1907753,1907796,0.03272103973766046,NaN,0.1808895788531237,0.1808895788531237,1787.5,53.533724361552075,15.872692490354769,0.0,
ID1907847 ? ID1907884,3156,1907847,1907884,0.022212881641372556,1.5869527150472147,0.14903986594657337,0.14903986594657337,1789.5,75.73346035523635,28.86806206571609,0.0,
ID1907884 ? ID1907963,3156,1907884,1907963,0.020269892435393053,1.2618956874902676,0.07118618622210536,0.14237237244421072,1791.0,75.77263899320982,28.847150673781403,0.0,
ID1907963 ? ID1907993,3156,1907963,1907993,0.04842065288760065,1.2059900452709782,0.2200469333746795,0.2200469333746795,1792.5,75.64548777562112,28.76594888152856,0.0,
ID1908036 ? ID1908105,3156,1908036,1908105,0.019640081426226235,1.0400976337542545,0.14014307484219915,0.14014307484219915,1795.5,75.71570794410925,28.756362002629928,0.0,
ID1908064 ? ID1908036,3156,1908064,1908036,0.05071199416004073,2.638047530348153,0.22519323737634914,0.22519323737634914,1794.5,75.60012769239974,28.86688741694141,0.0,
ID1907993 ? ID1908064,3156,1907993,1908064,0.04698995930324793,1.765967718453405,0.21677167550961987,0.21677167550961987,1793.5,75.54517185058288,28.8616778311848,0.0,
ID1907763 ? ID1907805,3156,1907763,1907805,0.014749928616389803,NaN,0.12144928413288324,0.12144928413288324,1787.5,75.7012663046558,28.729352409163724,0.0,
ID1907805 ? ID1907847,3156,1907805,1907847,0.0168057885420881,2.4039522461434686,0.1296371418309124,0.1296371418309124,1788.5,75.719021256061,28.771159500546908,0.0,
ID1907778 ? ID1907815,3157,1907778,1907815,0.21539919750016714,NaN,0.46411119088012426,0.46411119088012426,1787.5,32.235623047584625,45.48681465736371,0.0,
ID1907804 ? ID1907846,3158,1907804,1907846,0.02601003041780986,NaN,0.16127625497205056,0.16127625497205056,1788.5,47.19497268887712,28.539160380447946,0.0,
ID1907883 ? ID1907925,3158,1907883,1907925,0.005385651990361624,0.9195663633629633,0.07338700150818007,0.07338700150818007,1790.5,47.27962668504717,28.383785175255916,0.0,
ID1907925 ? ID1907962,3158,1907925,1907962,0.0020171554200176522,2.5943157478945977,0.044912753422804666,0.044912753422804666,1791.5,47.30068271471909,28.38398359721354,0.0,
ID1907846 ? ID1907883,3158,1907846,1907883,0.04260565839664959,2.564188142714901,0.20641138146102697,0.20641138146102697,1789.5,47.24145043481828,28.50679521319591,0.0,
ID1907870 ? ID1907912,3159,1907870,1907912,0.6347790351236262,NaN,0.7967302147676001,0.7967302147676001,1790.5,40.320436531906324,1.7323625798943154,0.0,
ID1907867 ? ID1907907,3160,1907867,1907907,0.32832041635284787,NaN,0.5729925098575441,0.5729925098575441,1790.5,32.81163899420591,0.2450868238537417,0.0,
ID1907952 ? ID1907987,3161,1907952,1907987,0.0432942703197448,1.3319005694923862,0.2080727524683249,0.2080727524683249,1792.5,60.305680818463685,17.802801835421644,0.0,
ID1908031 ? ID1908101,3161,1908031,1908101,0.0021696006640740317,2.7825158372416183,0.046578972338105866,0.046578972338105866,1795.5,60.274166188053115,17.756941267952207,0.0,
ID1907987 ? ID1908057,3161,1907987,1908057,0.03833483149328309,2.6223208893712915,0.19579282799245504,0.19579282799245504,1793.5,60.30276117767008,17.854900551159282,0.0,
ID1907919 ? ID1907952,3161,1907919,1907952,0.0028979713103514408,NaN,0.05383280886551844,0.05383280886551844,1791.5,60.40239638870175,17.743477125374838,0.0,
ID1908057 ? ID1908031,3161,1908057,1908031,0.037191533763484455,2.5386980442262606,0.19285106627520746,0.19285106627520746,1794.5,60.33180855772672,17.805031733325038,0.0,
ID1907938 ? ID1907972,3162,1907938,1907972,0.011670719407571258,NaN,0.10803110388944129,0.10803110388944129,1791.5,38.9152547013728,46.73993240446099,0.0,
ID1908004 ? ID1908069,3163,1908004,1908069,0.09025509848240296,2.7753224483404244,0.3004248632893139,0.3004248632893139,1793.5,29.611098779847136,39.469241472104876,0.0,
ID1907969 ? ID1908004,3163,1907969,1908004,0.1896154513531301,NaN,0.43544856338393184,0.43544856338393184,1792.5,29.644567167493598,39.55742522184989,0.0,
ID1908062 ? ID1908035,3164,1908062,1908035,0.849523817561775,NaN,0.9216961633650077,0.9216961633650077,1794.5,23.828517779435863,27.137959803167178,0.0,
ID1908075 ? ID1908044,3165,1908075,1908044,0.3156517668960891,NaN,0.5618289480759149,0.5618289480759149,1794.5,29.647985091304534,41.855845116375676,0.0,
ID1908091 ? ID1908049,3166,1908091,1908049,0.14909176971159488,NaN,0.3861240341025082,0.3861240341025082,1794.5,41.701076670230684,67.30184982379731,0.0,
ID1908127 ? ID1908203,3166,1908127,1908203,0.8074426041078904,2.75635882621108,0.8985781012844072,0.8985781012844072,1796.5,41.47648451704873,66.9040323093763,0.0,
ID1908049 ? ID1908127,3166,1908049,1908127,0.5773484512014001,1.8580157959488444,0.759834489347121,0.759834489347121,1795.5,41.411946967421244,67.06424242178093,0.0,
ID1908053 ? ID1908025,3167,1908053,1908025,0.006159758802681337,NaN,0.0784841308971523,0.0784841308971523,1794.5,63.41130568074006,4.732591609342982,0.0,
ID1908068 ? ID1908042,3168,1908068,1908042,0.02387280313066258,NaN,0.15450826233785228,0.15450826233785228,1794.5,38.850035659760564,38.615042109277525,0.0,
ID1908028 ? ID1908098,3169,1908028,1908098,0.041110424313977614,NaN,0.20275705737156874,0.20275705737156874,1795.5,59.86216347405578,11.551200422948579,0.0,
ID1908174 ? ID1908134,3169,1908174,1908134,0.010998020085060475,1.6017354872286462,0.1048714455181222,0.1048714455181222,1797.5,59.90603856360925,11.528982012734183,0.0,
ID1908308 ? ID1908355,3169,1908308,1908355,0.018889847124810094,1.767546903346093,0.13744034023826518,0.13744034023826518,1801.5,59.801612475782875,11.541951214349803,0.0,
ID1908355 ? ID1908393,3169,1908355,1908393,0.01393972628377222,2.3486847197269825,0.11806661799074376,0.11806661799074376,1802.5,59.8122470911752,11.49295741432751,0.0,
ID1908098 ? ID1908174,3169,1908098,1908174,0.002989297450889164,2.841067748708527,0.054674467998227144,0.054674467998227144,1796.5,59.93153590482286,11.581498960411608,0.0,
ID1908134 ? ID1908208,3169,1908134,1908208,0.0021036071650175664,2.615602502946343,0.04586509746002473,0.04586509746002473,1798.5,59.89567576331048,11.495995106017569,0.0,
ID1908208 ? ID1908254,3169,1908208,1908254,0.03316775573784286,1.4228863857427883,0.1821201683994468,0.1821201683994468,1799.5,59.800075741846584,11.478849566897305,0.0,
ID1908254 ? ID1908308,3169,1908254,1908308,0.015801570320069618,2.1491138857524312,0.12570429714241918,0.12570429714241918,1800.5,59.72701084792497,11.504284497005354,0.0,
ID1908307 ? ID1908392,3170,1908307,1908392,0.028398098989951374,1.3298948268594475,0.0842586775797475,0.168517355159495,1802.0,57.937787783987126,11.065605881812587,0.0,
ID1908470 ? ID1908550,3170,1908470,1908550,0.06206675026633134,1.5371738389242713,0.12456599683132968,0.24913199366265937,1806.0,58.020418622002396,10.938863696251783,0.0,
ID1908253 ? ID1908307,3170,1908253,1908307,0.011076472906475987,2.930855737345602,0.10524482365644396,0.10524482365644396,1800.5,57.938269292734816,11.020771489767382,0.0,
ID1908942 ? ID1909033,3170,1908942,1909033,9.50462175753182E-4,0.1323793503427539,0.015414783291966692,0.030829566583933384,1817.0,57.94590720266751,11.026890796827928,0.0,
ID1908027 ? ID1908097,3170,1908027,1908097,0.008304204669180925,NaN,0.09112740898972671,0.09112740898972671,1795.5,57.96356616515371,10.991647816867895,0.0,
ID1908550 ? ID1908628,3170,1908550,1908628,0.007345104538334677,3.0094809228489923,0.0857035853295221,0.0857035853295221,1807.5,57.97905017004845,11.00998958179108,0.0,
ID1909033 ? ID1909072,3170,1909033,1909072,0.0013626035204661715,0.11221203571451437,0.03691345988208328,0.03691345988208328,1818.5,57.91260789584486,11.02098681884145,0.0,
ID1908856 ? ID1908905,3170,1908856,1908905,0.02552553955447195,2.2270037947442396,0.15976714166083072,0.15976714166083072,1814.5,57.95646195901776,11.062460237462606,0.0,
ID1908133 ? ID1908207,3170,1908133,1908207,0.02757468902409522,3.0466970873536807,0.16605628269985817,0.16605628269985817,1798.5,57.916643652879564,11.05414828868302,0.0,
ID1908588 ? ID1908718,3170,1908588,1908718,0.012110415167861101,1.2708541570880345,0.05502366574452556,0.11004733148905112,1810.0,58.02773928071604,10.965227232105535,0.0,
ID1908097 ? ID1908133,3170,1908097,1908133,0.014113683621091923,0.22274543294956847,0.05940051266843562,0.11880102533687124,1797.0,57.8987102480623,11.07091245368221,0.0,
ID1908804 ? ID1908856,3170,1908804,1908856,0.048874809676007935,3.00888112995867,0.2210764792464543,0.2210764792464543,1813.5,57.9397331013957,10.975596284097453,0.0,
ID1908628 ? ID1908588,3170,1908628,1908588,8.31467941209183E-4,0.9349870221313455,0.02883518581887731,0.02883518581887731,1808.5,57.98452782812821,10.957569197102934,0.0,
ID1908718 ? ID1908753,3170,1908718,1908753,0.026356609230077852,2.8157208402824403,0.16234718731803718,0.16234718731803718,1811.5,57.99807703054492,10.981782967481696,0.0,
ID1908438 ? ID1908470,3170,1908438,1908470,0.02777542308441353,0.024016811541685112,0.1666596024368639,0.1666596024368639,1804.5,58.033718031292786,10.899234549005591,0.0,
ID1908392 ? ID1908438,3170,1908392,1908438,0.03720172708171356,3.105251642230653,0.1928774924186686,0.1928774924186686,1803.5,57.94156614004692,11.05357224516618,0.0,
ID1908905 ? ID1908942,3170,1908905,1908942,0.006522428851316795,2.7133728852900827,0.0807615555280902,0.0807615555280902,1815.5,57.99873523890008,11.043593034830637,0.0,
ID1908753 ? ID1908804,3170,1908753,1908804,0.01621229047194002,2.2744992369197026,0.12732749299322602,0.12732749299322602,1812.5,57.95987383891091,10.931831800834985,0.0,
ID1908207 ? ID1908253,3170,1908207,1908253,0.008704630041379377,2.8725358310101687,0.09329860685658375,0.09329860685658375,1799.5,57.927426556905075,11.015601578908957,0.0,
ID1908871 ? ID1908917,3171,1908871,1908917,0.0320698469902706,2.2753109260239754,0.17908056005683756,0.17908056005683756,1814.5,47.3947486657456,28.41456461365475,0.0,
ID1908449 ? ID1908482,3171,1908449,1908482,0.0029166508780283885,1.1896799995352243,0.05400602631214769,0.05400602631214769,1804.5,47.35634537896465,28.40759996130694,0.0,
ID1909491 ? ID1909566,3171,1909491,1909566,0.03094852533117633,1.5030220996325876,0.08796096482414277,0.17592192964828554,1830.0,47.23731752740333,28.531112598095007,0.0,
ID1909133 ? ID1909221,3171,1909133,1909221,0.06706567009163932,2.2443643859953086,0.2589704038913314,0.2589704038913314,1820.5,47.14174085757611,28.30629038821168,0.0,
ID1908104 ? ID1908181,3171,1908104,1908181,0.011309783328975165,NaN,0.10634746508015677,0.10634746508015677,1796.5,47.148081588187836,28.433838118217263,0.0,
ID1908321 ? ID1908366,3171,1908321,1908366,0.01849300731326205,1.6878828913837747,0.13598899703013495,0.13598899703013495,1801.5,47.27368049289801,28.44646171658303,0.0,
ID1908770 ? ID1908819,3171,1908770,1908819,0.04953505699420861,2.993867433591925,0.22256472540411387,0.22256472540411387,1812.5,47.38503441514951,28.461508882706035,0.0,
ID1908917 ? ID1908960,3171,1908917,1908960,0.01765198829356574,1.4713078985413828,0.13286078538668114,0.13286078538668114,1815.5,47.31872745691824,28.50306792699476,0.0,
ID1908638 ? ID1908597,3171,1908638,1908597,0.0176648443706575,1.8720810690464862,0.13290915834003877,0.13290915834003877,1808.5,47.28399862295032,28.443880998462404,0.0,
ID1909566 ? ID1909614,3171,1909566,1909614,0.007485459306366378,0.7662851234296947,0.08651854891505277,0.08651854891505277,1831.5,47.2585870159431,28.41011990777026,0.0,
ID1908181 ? ID1908145,3171,1908181,1908145,0.023935845404537196,0.8774451092761132,0.15471213722438584,0.15471213722438584,1797.5,47.14258300107375,28.31535201533336,0.0,
ID1908482 ? ID1908563,3171,1908482,1908563,0.027744745244574237,1.0408567707626353,0.0832837697942616,0.1665675395885232,1806.0,47.28401226545626,28.42289486603685,0.0,
ID1909002 ? ID1909133,3171,1909002,1909133,0.025990067900146536,0.21688779444987918,0.053738117963308914,0.16121435388992675,1818.5,47.11503249871331,28.403908500085997,0.0,
ID1908819 ? ID1908871,3171,1908819,1908871,0.012961437154025323,1.8296018847855968,0.1138483076467337,0.1138483076467337,1813.5,47.44351408698155,28.36684186036932,0.0,
ID1908960 ? ID1909002,3171,1908960,1909002,0.009543013031762575,0.9082657778884669,0.09768834644809264,0.09768834644809264,1816.5,47.222557693712304,28.46380096837837,0.0,
ID1909411 ? ID1909450,3171,1909411,1909450,0.03816742376772435,3.0623615787726446,0.1953648478302183,0.1953648478302183,1827.5,47.29518593262367,28.448985795150314,0.0,
ID1909450 ? ID1909491,3171,1909450,1909491,0.04113438808562411,2.075940805532687,0.20281614355278554,0.20281614355278554,1828.5,47.222741181907764,28.519623744689234,0.0,
ID1909298 ? ID1909257,3171,1909298,1909257,0.01916850624501521,2.5856721384266446,0.13845037466549237,0.13845037466549237,1823.5,47.155749358627105,28.44562129382132,0.0,
ID1909340 ? ID1909411,3171,1909340,1909411,0.019124807685123556,2.5010439829049904,0.13829247154174212,0.13829247154174212,1826.5,47.32107963957292,28.46263162947105,0.0,
ID1908366 ? ID1908449,3171,1908366,1908449,0.009858094705211552,0.9826489532258941,0.04964396918360666,0.09928793836721332,1803.0,47.296313996381905,28.383368507037126,0.0,
ID1908145 ? ID1908219,3171,1908145,1908219,0.09543854567433864,2.9446565537177745,0.30893129604224084,0.30893129604224084,1798.5,47.14348113812113,28.39539579765139,0.0,
ID1908219 ? ID1908321,3171,1908219,1908321,0.017385693088584703,0.8303481564467557,0.06592740911143237,0.13185481822286474,1800.0,47.23753709085805,28.527800503746477,0.0,
ID1908563 ? ID1908638,3171,1908563,1908638,0.006555621667520066,2.5770684203352983,0.08096679361022065,0.08096679361022065,1807.5,47.23776368809409,28.395706685323276,0.0,
ID1909379 ? ID1909340,3171,1909379,1909340,0.01828016631502822,2.8586311231433186,0.1352041653020654,0.1352041653020654,1825.5,47.31521299429399,28.41995599046255,0.0,
ID1909183 ? ID1909298,3171,1909183,1909298,0.0024021301798926717,1.121942036223043,0.04901153109108786,0.04901153109108786,1822.5,47.20570921338965,28.441780825604084,0.0,
ID1908597 ? ID1908684,3171,1908597,1908684,0.026094627971347872,2.0691424006847616,0.16153831734714794,0.16153831734714794,1809.5,47.35826449502032,28.46101057181911,0.0,
ID1909221 ? ID1909183,3171,1909221,1909183,0.04162994008216402,2.493963522989509,0.20403416400731525,0.20403416400731525,1821.5,47.21692478225555,28.327535902828615,0.0,
ID1909614 ? ID1909655,3171,1909614,1909655,0.023164174108082428,2.504324116813698,0.15219781242870223,0.15219781242870223,1832.5,47.28195814638785,28.45283415007134,0.0,
ID1909257 ? ID1909379,3171,1909257,1909379,0.08527374982509754,2.8173683446547133,0.29201669442875616,0.29201669442875616,1824.5,47.232278760694506,28.412573767913372,0.0,
ID1908684 ? ID1908770,3171,1908684,1908770,0.02883010867640877,1.5697252411534386,0.08489715642530198,0.16979431285060395,1811.0,47.35507719357105,28.463639819106813,0.0,
ID1908096 ? ID1908172,3172,1908096,1908172,0.02948149545767045,NaN,0.17170176311753602,0.17170176311753602,1796.5,41.912666893533,1.7062156735528866,0.0,
ID1908099 ? ID1908175,3173,1908099,1908175,0.0021332034724764483,NaN,0.04618661572876333,0.04618661572876333,1796.5,72.52887789133753,12.500889754659429,0.0,
ID1908175 ? ID1908136,3173,1908175,1908136,0.019904917396218774,2.8559982436270115,0.1410847879688621,0.1410847879688621,1797.5,72.57737941205441,12.506456645299036,0.0,
ID1908183 ? ID1908149,3174,1908183,1908149,0.210839581996066,NaN,0.4591727147774201,0.4591727147774201,1797.5,40.906986975900054,34.066017686238524,0.0,
ID1908209 ? ID1908255,3175,1908209,1908255,0.010296266333166434,0.41494821473634924,0.10147051952742941,0.10147051952742941,1799.5,53.650488883109844,15.877697891354767,0.0,
ID1908395 ? ID1908440,3175,1908395,1908440,0.0027428068656846325,0.7269303035829245,0.05237181365662862,0.05237181365662862,1803.5,53.5777745454384,15.839687137550534,0.0,
ID1908176 ? ID1908137,3175,1908176,1908137,0.010596899268818086,NaN,0.1029412418266755,0.1029412418266755,1797.5,53.52955737643664,15.910505324383195,0.0,
ID1908311 ? ID1908395,3175,1908311,1908395,0.0013599233167249907,0.9311079919845611,0.01843856906544669,0.03687713813089338,1802.0,53.59309246142047,15.878579340877355,0.0,
ID1908255 ? ID1908311,3175,1908255,1908311,0.012494587643278543,3.0422861071007383,0.11177919145922707,0.11177919145922707,1800.5,53.64641795850859,15.88385708010678,0.0,
ID1908137 ? ID1908209,3175,1908137,1908209,0.0076258828532103405,2.109575888206495,0.08732630103932229,0.08732630103932229,1798.5,53.558237085796094,15.87273007498182,0.0,
ID1908141 ? ID1908214,3176,1908141,1908214,0.0916048894340255,NaN,0.30266299647301703,0.30266299647301703,1798.5,28.02720387407166,24.39973539304124,0.0,
ID1908148 ? ID1908222,3177,1908148,1908222,0.04431504994074522,NaN,0.21051140097568402,0.21051140097568402,1798.5,42.70862826740836,32.83317786224441,0.0,
ID1908220 ? ID1908269,3178,1908220,1908269,0.08317675346531668,NaN,0.28840380279274525,0.28840380279274525,1799.5,75.54388723515409,28.77178716091636,0.0,
ID1908469 ? ID1908510,3179,1908469,1908510,0.024284208273776028,1.752553901175221,0.1558339124638024,0.1558339124638024,1805.5,63.3872777704735,4.716273131710992,0.0,
ID1908667 ? ID1908803,3179,1908667,1908803,0.009406411333025099,0.2552302883613638,0.03232888514595835,0.09698665543787506,1811.5,63.355448123730696,4.724810785803385,0.0,
ID1909400 ? ID1909437,3179,1909400,1909437,0.006884916553521552,1.3587108730419757,0.08297539727847979,0.08297539727847979,1827.5,63.4396208757135,4.715653562823084,0.0,
ID1909519 ? ID1909553,3179,1909519,1909553,3.275624158324425E-4,0.07142898455739184,0.018098685472498894,0.018098685472498894,1830.5,63.3882099037326,4.724231452051395,0.0,
ID1908940 ? ID1908984,3179,1908940,1908984,0.003823497559903439,2.7885674592882834,0.06183443668299598,0.06183443668299598,1816.5,63.387485106791246,4.702145601498177,0.0,
ID1908855 ? ID1908940,3179,1908855,1908940,0.0011580529519988896,0.4618162132198638,0.01701508853928543,0.03403017707857086,1815.0,63.39348052238985,4.687238985263951,0.0,
ID1908587 ? ID1908667,3179,1908587,1908667,0.002916371606026926,0.4874863581716348,0.05400344068693148,0.05400344068693148,1809.5,63.38970452760299,4.786415184602547,0.0,
ID1908803 ? ID1908855,3179,1908803,1908855,0.0014664014019556114,2.2727035770589077,0.03829362090421343,0.03829362090421343,1813.5,63.36110803484149,4.686247082048492,0.0,
ID1908252 ? ID1908306,3179,1908252,1908306,0.022776373653077765,2.770956176166534,0.15091843377492944,0.15091843377492944,1800.5,63.37115380613774,4.776082677091225,0.0,
ID1908984 ? ID1909031,3179,1908984,1909031,0.022061433333633074,2.5575751666295505,0.14853091709685587,0.14853091709685587,1817.5,63.379048434632466,4.651460060499188,0.0,
ID1908548 ? ID1908587,3179,1908548,1908587,4.201976073779874E-4,1.077281010504111,0.010249361045669961,0.020498722091339922,1808.0,63.417556824755536,4.809812128743747,0.0,
ID1908206 ? ID1908252,3179,1908206,1908252,0.00973486488571882,NaN,0.09866541889496451,0.09866541889496451,1799.5,63.3726457698651,4.741645474673346,0.0,
ID1909214 ? ID1909171,3179,1909214,1909171,0.006845060874166919,0.7491613470865779,0.0827348830552562,0.0827348830552562,1821.5,63.431161641991395,4.697041125179398,0.0,
ID1908437 ? ID1908469,3179,1908437,1908469,0.004996913620208732,2.283980703602425,0.07068885074895992,0.07068885074895992,1804.5,63.33859605524571,4.653386100548444,0.0,
ID1909247 ? ID1909367,3179,1909247,1909367,0.012429245936095637,2.0949293849305173,0.1114865280475432,0.1114865280475432,1824.5,63.49406746727931,4.728695379369553,0.0,
ID1909437 ? ID1909476,3179,1909437,1909476,0.03143174981705562,2.582111213521138,0.17729001612345693,0.17729001612345693,1828.5,63.48327437455961,4.753596302688971,0.0,
ID1909367 ? ID1909400,3179,1909367,1909400,0.006494104143092571,1.1074900380424726,0.04029300231768716,0.08058600463537433,1826.0,63.47410583090574,4.769126083732184,0.0,
ID1908306 ? ID1908437,3179,1908306,1908437,0.04944106626801621,0.9520377992830218,0.0741178238182784,0.2223534714548352,1802.5,63.38359269796716,4.733655096643634,0.0,
ID1909031 ? ID1909214,3179,1909031,1909214,0.00838465365103903,0.8071435820160696,0.03052258480942892,0.09156775442828677,1819.5,63.41566020345806,4.617411481922587,0.0,
ID1909476 ? ID1909519,3179,1909476,1909519,0.026920966048357725,2.7174781220508764,0.1640760983457302,0.1640760983457302,1829.5,63.45931317850217,4.781130056093746,0.0,
ID1908510 ? ID1908548,3179,1908510,1908548,0.005797068089278557,1.5811702352196386,0.07613847968851596,0.07613847968851596,1806.5,63.43986499179905,4.784781243334743,0.0,
ID1909171 ? ID1909247,3179,1909171,1909247,0.0065630018841816105,1.317247108322178,0.040506178183647525,0.08101235636729505,1823.0,63.449235409458325,4.7068295894235455,0.0,
ID1909553 ? ID1909603,3179,1909553,1909603,0.014211452757139465,0.6780427895839966,0.11921179789408205,0.11921179789408205,1831.5,63.364196301842675,4.661795379174777,0.0,
ID1908235 ? ID1908280,3180,1908235,1908280,0.5756474745152664,NaN,0.7587143563392394,0.7587143563392394,1799.5,20.211544675816228,42.86395477658021,0.0,
ID1908226 ? ID1908277,3181,1908226,1908277,0.00179487097957345,NaN,0.042365917664715466,0.042365917664715466,1799.5,38.79430688771702,38.56672691248946,0.0,
ID1908370 ? ID1908414,3181,1908370,1908414,0.006270345200500165,1.3669006553086682,0.07918551130415315,0.07918551130415315,1802.5,38.71562401150655,38.45875496977466,0.0,
ID1908277 ? ID1908328,3181,1908277,1908328,0.005224315233797275,2.772545933186328,0.0722794246919362,0.0722794246919362,1800.5,38.77622968912307,38.56679958549029,0.0,
ID1908328 ? ID1908370,3181,1908328,1908370,0.012648849274666344,2.100197830403559,0.11246710307759485,0.11246710307759485,1801.5,38.74853501577719,38.52619612958439,0.0,
ID1908451 ? ID1908484,3182,1908451,1908484,0.0027781737969143866,1.1226695764437349,0.05270838450298384,0.05270838450298384,1804.5,63.36294863250542,31.590356368218252,0.0,
ID1908270 ? ID1908323,3182,1908270,1908323,0.022595436722363006,NaN,0.15031778578186616,0.15031778578186616,1800.5,63.30118520730378,31.59965980068038,0.0,
ID1908323 ? ID1908451,3182,1908323,1908451,0.005248142179452655,0.6962994081909514,0.024148020805607916,0.07244406241682375,1802.5,63.33603011674821,31.544430461182486,0.0,
ID1908283 ? ID1908335,3183,1908283,1908335,0.0031117266858657257,NaN,0.055782852973523374,0.055782852973523374,1800.5,38.90181014770559,46.7382683554128,0.0,
ID1908862 ? ID1908947,3184,1908862,1908947,3.3230054159403356E-4,0.7860821797272649,0.009114556237058851,0.018229112474117702,1815.0,60.34643506604264,17.780171443195535,0.0,
ID1908594 ? ID1908673,3184,1908594,1908673,0.014728611252693077,1.7159535395996977,0.12136148999041285,0.12136148999041285,1809.5,60.285530023721904,17.695846520864603,0.0,
ID1908810 ? ID1908862,3184,1908810,1908862,0.005727635477963754,0.7474158907800836,0.07568114347685131,0.07568114347685131,1813.5,60.31625803667357,17.755607501438135,0.0,
ID1908257 ? ID1908312,3184,1908257,1908312,0.14659214457107184,NaN,0.3828735360025185,0.3828735360025185,1800.5,60.307537805454004,17.733549389708678,0.0,
ID1908632 ? ID1908594,3184,1908632,1908594,0.0676400028994054,2.9047775123043933,0.2600769172752657,0.2600769172752657,1808.5,60.398221287090294,17.770746768710982,0.0,
